nu_cm,R_pct
1332.088,12.822618125454749
1332.571,12.87738295627696
1333.053,12.933017900879905
1333.535,12.989713655153748
1334.017,13.047818736456714
1334.499,13.10734418426806
1334.981,13.168319514472282
1335.463,13.23116182094632
1335.945,13.296229314405373
1336.427,13.36398330357861
1336.91,13.434885735017929
1337.392,13.508608820313066
1337.874,13.584550178895888
1338.356,13.662431919494441
1338.838,13.741882733952613
1339.32,13.822441202533797
1339.802,13.903781169255138
1340.284,13.98528018847377
1340.766,14.066331232601513
1341.249,14.147103763718903
1341.731,14.227978067689014
1342.213,14.30919208757943
1342.695,14.391079006797566
1343.177,14.47379271383304
1343.659,14.557361054887593
1344.141,14.642071377244442
1344.623,14.728194170844075
1345.105,14.815634998204633
1345.588,14.904219535339644
1346.07,14.993772481010199
1346.552,15.08407798089849
1347.034,15.175068248867971
1347.516,15.266726093056263
1347.998,15.358979329699903
1348.48,15.451759379354254
1348.962,15.545021381622105
1349.445,15.638760247555185
1349.927,15.73292168999869
1350.409,15.827448315131171
1350.891,15.92247406238508
1351.373,16.018159265896355
1351.855,16.114550482262636
1352.337,16.211733698808427
1352.819,16.309677302845767
1353.302,16.40820261805905
1353.784,16.50750028387344
1354.266,16.607761940895443
1354.748,16.708558148696685
1355.23,16.809469601801105
1355.712,16.910098038572823
1356.194,17.00999358431962
1356.676,17.109586993089696
1357.158,17.209689398491
1357.641,17.31042395125131
1358.123,17.41200110865548
1358.605,17.515204343762964
1359.087,17.620626429242726
1359.569,17.72925077432014
1360.051,17.842044165110355
1360.533,17.958290886441745
1361.015,18.076772398786176
1361.498,18.196770553002963
1361.98,18.317362224944777
1362.462,18.437824256497798
1362.944,18.55774989209028
1363.426,18.676034394793884
1363.908,18.791654344612592
1364.39,18.90484479767299
1364.872,19.016091526394042
1365.354,19.126015946012657
1365.837,19.235399858260784
1366.319,19.34421019679309
1366.801,19.452228085139236
1367.283,19.5595437587264
1367.765,19.666253221695097
1368.247,19.77266932039551
1368.729,19.879236918073644
1369.211,19.986324436117435
1369.693,20.09421869600204
1370.176,20.203315464571933
1370.658,20.31403384075772
1371.14,20.426254982220875
1371.622,20.539909922038895
1372.104,20.6552505389464
1372.586,20.77225207228915
1373.068,20.891741470566576
1373.55,21.01441134250927
1374.032,21.139006800573114
1374.515,21.264095153286085
1374.997,21.387759380189486
1375.479,21.508048154587353
1375.961,21.62541148899522
1376.443,21.740869954264095
1376.925,21.85532432623745
1377.407,21.96981213037321
1377.889,22.084116423234533
1378.372,22.197737454337222
1378.854,22.310259339024164
1379.336,22.42131192589171
1379.818,22.531353792071528
1380.3,22.64089920944445
1380.782,22.75084205895982
1381.264,22.86209787077706
1381.746,22.974112837024162
1382.229,23.086193198302585
1382.711,23.1977134030173
1383.193,23.3078545572167
1383.675,23.417461465786893
1384.157,23.527955399717833
1384.639,23.639326814238373
1385.121,23.751726191199023
1385.603,23.865890027071877
1386.085,23.981912581342524
1386.568,24.101344452019514
1387.05,24.225700626851758
1387.532,24.352573142213704
1388.014,24.478878547232053
1388.496,24.602223480630276
1388.978,24.7199270352391
1389.46,24.831848607142433
1389.942,24.939216445691265
1390.425,25.04121398734547
1390.907,25.13745431767182
1391.389,25.23007245801168
1391.871,25.321370794045183
1392.353,25.41458108631633
1392.835,25.513009801826357
1393.317,25.616781622595152
1393.799,25.72512594426612
1394.281,25.83729376374875
1394.764,25.952268263993396
1395.246,26.070033195379306
1395.728,26.190440120019687
1396.21,26.31379303774521
1396.692,26.440268016052286
1397.174,26.567673536644136
1397.656,26.693642191435554
1398.138,26.815737653094324
1398.62,26.931445458454824
1399.103,27.041341076423237
1399.585,27.147149345023383
1400.067,27.249197193143186
1400.549,27.348223951189375
1401.031,27.445536057566198
1401.513,27.542040747949805
1401.995,27.63994115540987
1402.477,27.741431657455017
1402.959,27.845820225327714
1403.442,27.951771972834294
1403.924,28.05816441574155
1404.406,28.163609097241633
1404.888,28.26803141040611
1405.37,28.37180294491061
1405.852,28.4746847277028
1406.334,28.57649390800114
1406.816,28.677141237821324
1407.299,28.776589224014984
1407.781,28.874861206380977
1408.263,28.971981139039105
1408.745,29.068313300866958
1409.227,29.164268074823934
1409.709,29.259861261522015
1410.191,29.355261447788827
1410.673,29.450423272060164
1411.156,29.54489835883712
1411.638,29.639604134676507
1412.12,29.735332506768078
1412.602,29.830838623082045
1413.084,29.925020199227994
1413.566,30.015855489589242
1414.048,30.101275777032335
1414.53,30.18313021475217
1415.012,30.264164278635814
1415.495,30.34628263647456
1415.977,30.431650085304142
1416.459,30.520690466738785
1416.941,30.612842898771223
1417.423,30.708847270148624
1417.905,30.80922235836792
1418.387,30.912769849669566
1418.869,31.017979004780997
1419.352,31.12329095920861
1419.834,31.226954601363136
1420.316,31.3282211783506
1420.798,31.42687112405476
1421.28,31.522104076973523
1421.762,31.613250766024542
1422.244,31.70068615319292
1422.726,31.785104200791242
1423.208,31.866937753003565
1423.69,31.946870304698756
1424.173,32.02554241029244
1424.655,32.10333946607568
1425.137,32.18153191387223
1425.619,32.26127609997885
1426.101,32.34221268448859
1426.583,32.42380826015491
1427.065,32.50498316289786
1427.547,32.584554144547596
1428.03,32.66308381274262
1428.512,32.741318244125445
1428.994,32.82004309468198
1429.476,32.900200786570615
1429.958,32.980870253584456
1430.44,33.06074083651323
1430.922,33.139474827535466
1431.404,33.216469076559136
1431.886,33.29194348380345
1432.369,33.3669055834955
1432.851,33.44011438657758
1433.333,33.51059956640603
1433.815,33.58029613199503
1434.297,33.6508867841119
1434.779,33.72580801291667
1435.261,33.80847972920952
1435.743,33.89639637783572
1436.226,33.98591958692945
1436.708,34.07377613633127
1437.19,34.15628348829251
1437.672,34.23375922508804
1438.154,34.307846016473626
1438.636,34.378513628283976
1439.118,34.4461377322856
1439.6,34.510996243564136
1440.083,34.57300524176267
1440.565,34.63355676686593
1441.047,34.69404618103117
1441.529,34.754293113545245
1442.011,34.814148011200025
1442.493,34.87264188279909
1442.975,34.92872923255317
1443.457,34.98384442404313
1443.939,35.03965331558045
1444.422,35.09776336103086
1444.904,35.15988162495223
1445.386,35.225059716239386
1445.868,35.29150364026482
1446.35,35.35859045714212
1446.832,35.42535367030704
1447.314,35.491005311982725
1447.796,35.55532261498071
1448.279,35.61644191234754
1448.76,35.67268355125799
1449.243,35.724985032629945
1449.725,35.77443142101203
1450.207,35.82309072424977
1450.689,35.873362836129864
1451.171,35.92399011766058
1451.653,35.97320294056454
1452.135,36.0203919188628
1452.617,36.064439353607845
1453.1,36.106885093937535
1453.582,36.15064633709247
1454.064,36.19460546666368
1454.546,36.23814816063833
1455.028,36.28408918624731
1455.51,36.33411984401402
1455.992,36.39402304688634
1456.474,36.46930523352779
1456.957,36.554432283681805
1457.439,36.64214023477822
1457.921,36.72486240026915
1458.403,36.79449963614682
1458.885,36.85222393391408
1459.367,36.90211757201823
1459.849,36.94594747177195
1460.331,36.986071205666875
1460.813,37.02350330595678
1461.296,37.05867354777614
1461.778,37.09233122993008
1462.26,37.12553889865221
1462.742,37.15980848917097
1463.224,37.1959849935667
1463.706,37.23699372583095
1464.188,37.28534502805925
1464.67,37.33842247625833
1465.153,37.39293759926871
1465.635,37.444530951004865
1466.117,37.48868958033231
1466.599,37.526399325645734
1467.081,37.55998549006074
1467.563,37.59162820171341
1468.045,37.62377312483028
1468.527,37.65606418556556
1469.01,37.687813499082495
1469.492,37.71789494537521
1469.974,37.745184035435436
1470.456,37.77204780926166
1470.938,37.80118446227311
1471.42,37.83524137504489
1471.902,37.87693811313188
1472.384,37.92480453175597
1472.866,37.97591497336563
1473.349,38.02903819026978
1473.831,38.08252807883426
1474.313,38.13458667871237
1474.795,38.18410188503077
1475.277,38.22861193411424
1475.759,38.26571784294053
1476.241,38.296293018490225
1476.723,38.322129126488434
1477.206,38.34433821488264
1477.688,38.364431953936645
1478.17,38.3834090804537
1478.652,38.401747196224036
1479.134,38.42095015297022
1479.616,38.44248561712209
1480.098,38.46599437008835
1480.58,38.490614137571654
1481.062,38.515860101114995
1481.544,38.54103008957332
1482.027,38.56561088219226
1482.509,38.58938236731801
1482.991,38.611634285949734
1483.473,38.63164658541621
1483.955,38.64985160674699
1484.437,38.667092610245774
1484.919,38.683652333884126
1485.401,38.699933813131686
1485.884,38.7167555373351
1486.366,38.734729012492
1486.848,38.754769763674034
1487.33,38.77780634450817
1487.812,38.80323488171734
1488.294,38.82986759389558
1488.776,38.857309922650735
1489.258,38.88499532189896
1489.74,38.911799985694024
1490.223,38.93686332276778
1490.705,38.95883146090999
1491.187,38.97633714753664
1491.669,38.99003407450666
1492.151,39.00125842918488
1492.633,39.01050127652077
1493.115,39.01849693807765
1493.597,39.026258257994996
1494.08,39.03442372929999
1494.562,39.0444284302246
1495.044,39.05770406357363
1495.526,39.0734579475861
1496.008,39.090311250607535
1496.49,39.10751968557026
1496.972,39.124030967251194
1497.454,39.139267010900085
1497.937,39.1531534588469
1498.419,39.1643399258212
1498.901,39.17162790941044
1499.383,39.175747590241144
1499.865,39.17756664809136
1500.347,39.178600542779925
1500.829,39.18062362048426
1501.311,39.18290205628547
1501.793,39.18433088075476
1502.276,39.18468996594181
1502.758,39.18333645916827
1503.24,39.18133532371828
1503.722,39.180622455332085
1504.204,39.18003415073454
1504.686,39.17888032324564
1505.168,39.17884783451342
1505.65,39.18067800507273
1506.133,39.189140873248014
1506.615,39.20859654894575
1507.097,39.234468423975656
1507.579,39.261341581410896
1508.061,39.28166015100142
1508.543,39.287672053450734
1509.025,39.282354516135285
1509.507,39.270975964808294
1509.99,39.25831740034486
1510.471,39.249756471609416
1510.954,39.24393279316688
1511.436,39.23785286784635
1511.918,39.22981582075648
1512.4,39.21787859677098
1512.882,39.203636448423886
1513.364,39.18958639111825
1513.846,39.17722975546945
1514.328,39.168141908157075
1514.811,39.161824149607
1515.293,39.15694303120621
1515.775,39.15316957122432
1516.257,39.149992856619555
1516.739,39.14676765995578
1517.221,39.14313337741173
1517.703,39.13808234564079
1518.185,39.13060526977384
1518.667,39.12105177136602
1519.15,39.110106709472774
1519.632,39.09822376993264
1520.114,39.08600389033712
1520.596,39.07367449731066
1521.078,39.06123326930202
1521.56,39.04908637365396
1522.042,39.0376154906341
1522.524,39.02664570625895
1523.007,39.015872508921085
1523.489,39.005056475977035
1523.971,38.993883113279196
1524.453,38.982184421653486
1524.935,38.96989879589716
1525.417,38.956767005122416
1525.899,38.94254481693655
1526.381,38.92732256029994
1526.864,38.91127599674343
1527.346,38.894533820631445
1527.828,38.87727001341155
1528.31,38.859580506134826
1528.792,38.84150153675714
1529.274,38.82318652781811
1529.756,38.80478278844329
1530.238,38.786243777434265
1530.72,38.767474265306284
1531.203,38.74840929714224
1531.685,38.72895909633535
1532.167,38.70907777686898
1532.649,38.6887547335823
1533.131,38.66791355672982
1533.613,38.646480832926805
1534.095,38.6244974833937
1534.577,38.602034277456035
1535.06,38.57913720707909
1535.542,38.555866899216355
1536.024,38.53226579774047
1536.506,38.508353329025404
1536.988,38.484192985812484
1537.47,38.45984513871592
1537.952,38.43528106273371
1538.434,38.41045026366756
1538.917,38.38531625332589
1539.398,38.35982978453488
1539.881,38.333969964453296
1540.363,38.30773407850945
1540.845,38.281076514499794
1541.327,38.2539560586742
1541.809,38.226386267295254
1542.291,38.19838482998621
1542.773,38.16998739139183
1543.255,38.14123743921416
1543.738,38.11211196262881
1544.22,38.08257668696364
1544.702,38.05262266592462
1545.184,38.02223315629165
1545.666,37.99142702189267
1546.148,37.960245601936485
1546.63,37.9286675697464
1547.112,37.89667676252821
1547.594,37.864321393554995
1548.077,37.831635543373864
1548.559,37.79869873382123
1549.041,37.765590357794
1549.523,37.732224796195936
1550.005,37.69848457885306
1550.487,37.66428228790322
1550.969,37.629508468887174
1551.451,37.594156997181024
1551.934,37.55826981248423
1552.416,37.52176735270535
1552.898,37.484596987672155
1553.38,37.44680289243209
1553.862,37.408399528647664
1554.344,37.369564753611655
1554.826,37.33049650733843
1555.308,37.29104940942289
1555.791,37.251061309512075
1556.273,37.21041985395132
1556.755,37.168986080098946
1557.237,37.12700071604742
1557.719,37.08487231159034
1558.201,37.04268603478204
1558.683,37.00056243893494
1559.165,36.95888240806935
1559.647,36.91793549223273
1560.13,36.87820027740914
1560.612,36.84013749041714
1561.094,36.80342656758327
1561.576,36.76752505549678
1562.058,36.73206506411733
1562.54,36.69657881912665
1563.022,36.66077778744777
1563.504,36.62451420041472
1563.987,36.58731782391059
1564.469,36.54875336121883
1564.951,36.50883216628629
1565.433,36.46762462925364
1565.915,36.42532349233637
1566.397,36.38219155752804
1566.879,36.3380608298627
1567.361,36.292697831052166
1567.844,36.2460407083096
1568.325,36.198009605430585
1568.808,36.1487628208352
1569.29,36.098602592474116
1569.772,36.04755237413893
1570.254,35.995670225481646
1570.736,35.943314390130894
1571.218,35.89080126449994
1571.7,35.838611375520664
1572.182,35.78722023928246
1572.665,35.73646079381296
1573.147,35.68599723205267
1573.629,35.635597114528615
1574.111,35.58497450107074
1574.593,35.53405703297048
1575.075,35.482880972432355
1575.557,35.43135407289006
1576.039,35.37938814128596
1576.521,35.32704934146213
1577.004,35.27446802849832
1577.486,35.22166317581867
1577.968,35.16868139561761
1578.45,35.115715449689226
1578.932,35.06292142509301
1579.414,35.010540697193065
1579.896,34.958814350508035
1580.378,34.907573760713696
1580.861,34.85651930394988
1581.343,34.80549718281052
1581.825,34.75430751750999
1582.307,34.70275116992409
1582.789,34.65070434985715
1583.271,34.59789292796398
1583.753,34.544054079086834
1584.235,34.48927973787706
1584.718,34.43375496918145
1585.2,34.377611644797206
1585.682,34.32102850306769
1586.164,34.2640868473756
1586.646,34.20680875770542
1587.128,34.14934590811423
1587.61,34.09184155321374
1588.092,34.0342762168936
1588.574,33.97660391956048
1589.057,33.91876074959639
1589.539,33.86066152991342
1590.021,33.802331224873264
1590.503,33.74382254092251
1590.985,33.68513805389613
1591.467,33.6262858918221
1591.949,33.567259466350734
1592.431,33.50803824200801
1592.914,33.44863913285132
1593.396,33.38907702376571
1593.878,33.32933292771248
1594.36,33.26939350257174
1594.842,33.20921846597498
1595.324,33.14876771100694
1595.806,33.088078844614515
1596.288,33.027197367195534
1596.771,32.96616895891584
1597.252,32.90505228592498
1597.735,32.843820488491396
1598.217,32.78242017226866
1598.699,32.7208763986429
1599.181,32.659200777711895
1599.663,32.59738179819804
1600.145,32.53545076543811
1600.627,32.47332156617785
1601.109,32.410895568401
1601.592,32.348337303167874
1602.074,32.28583259943416
1602.556,32.223487061170495
1603.038,32.161432877758905
1603.52,32.09956762611917
1604.002,32.037635492079815
1604.484,31.975687670728885
1604.966,31.913762129243068
1605.448,31.851474605726715
1605.931,31.788470727564263
1606.413,31.72437390580812
1606.895,31.658781950372354
1607.377,31.59198529485573
1607.859,31.524570697285704
1608.341,31.456659235738762
1608.823,31.38844070532939
1609.305,31.320512401228456
1609.788,31.25335393212215
1610.27,31.187659867749158
1610.752,31.12413453104233
1611.234,31.06238190196928
1611.716,31.001621495815055
1612.198,30.941556894452273
1612.68,30.881766031126286
1613.162,30.821630672400477
1613.645,30.760727060046285
1614.127,30.69823580601729
1614.609,30.633345315937223
1615.091,30.566445997986463
1615.573,30.4982811203094
1616.055,30.429238602044816
1616.537,30.359856999032683
1617.019,30.290567143299647
1617.501,30.22157125646959
1617.984,30.15357142729693
1618.466,30.087242345488836
1618.948,30.022274286413477
1619.43,29.958156703645894
1619.912,29.894465295633957
1620.394,29.830635361995693
1620.876,29.766617379898594
1621.358,29.702583716601236
1621.841,29.638170250856806
1622.323,29.57307840133732
1622.805,29.5074412878622
1623.287,29.441307527077814
1623.769,29.375144994793146
1624.251,29.309513309631445
1624.733,29.243857257989283
1625.215,29.177480654603702
1625.698,29.110098871934685
1626.179,29.04131752038359
1626.662,28.9714963744654
1627.144,28.901539681673555
1627.626,28.831197457327363
1628.108,28.760257867612136
1628.59,28.690121634478366
1629.072,28.622089362012296
1629.554,28.55755977233702
1630.036,28.498028234519154
1630.519,28.442393223876845
1631.001,28.388485215392443
1631.483,28.33581857600551
1631.965,28.283641308579373
1632.447,28.22989204286552
1632.929,28.172986034539395
1633.411,28.11040047718102
1633.893,28.03961480075844
1634.375,27.962132101892188
1634.858,27.88074635113368
1635.34,27.79680148160446
1635.822,27.712117702580546
1636.304,27.62859900545002
1636.786,27.547414059919618
1637.268,27.471281709981074
1637.75,27.402828554608224
1638.232,27.34101035148199
1638.715,27.28385661227611
1639.197,27.229970900230306
1639.679,27.177468398822274
1640.161,27.125614095210153
1640.643,27.07435444429252
1641.125,27.02210060404522
1641.607,26.967373532531568
1642.089,26.91054821470866
1642.572,26.852146554143555
1643.054,26.793097300096615
1643.536,26.734655130041062
1644.018,26.676022830306053
1644.5,26.615978008534487
1644.982,26.554605517711963
1645.464,26.491657450197764
1645.946,26.427396385326283
1646.428,26.362870814599262
1646.911,26.296417166335115
1647.393,26.22666601499932
1647.875,26.155824525789818
1648.357,26.085721463688603
1648.839,26.020521276252964
1649.321,25.964455059318606
1649.803,25.91401908482323
1650.285,25.864411761629054
1650.768,25.811690972910068
1651.25,25.75129748863635
1651.732,25.684390112650075
1652.214,25.614372300336253
1652.696,25.54086025603814
1653.178,25.464195840645264
1653.66,25.386734199791974
1654.142,25.310046181250325
1654.625,25.23898642711286
1655.106,25.17825864315755
1655.589,25.125576992095734
1656.071,25.07758970527248
1656.553,25.029986065987078
1657.035,24.978076669861164
1657.517,24.923258132134023
1657.999,24.868111384613616
1658.481,24.814817614235764
1658.963,24.765799510478125
1659.446,24.71926875821985
1659.928,24.67252085404675
1660.41,24.62365252688967
1660.892,24.57063683685056
1661.374,24.51421135465196
1661.856,24.456087466658683
1662.338,24.396874354141048
1662.82,24.337390057025665
1663.302,24.2782237695738
1663.785,24.21956654167551
1664.267,24.16235311474872
1664.749,24.10750385851781
1665.231,24.054684773501133
1665.713,24.003257801043198
1666.195,23.95279075737627
1666.677,23.902700359240086
1667.159,23.852703783172366
1667.642,23.802744076155275
1668.124,23.752345763894002
1668.606,23.701051717822587
1669.088,23.649094353979528
1669.57,23.59686254026347
1670.052,23.544612994344224
1670.534,23.492719880743515
1671.016,23.44133864632562
1671.499,23.390463555528473
1671.981,23.34055492535159
1672.463,23.292015584285505
1672.945,23.24466120415765
1673.427,23.19829854129221
1673.909,23.152402805892407
1674.391,23.10641050369751
1674.873,23.060694003899314
1675.355,23.01574588634875
1675.838,22.972021731163693
1676.32,22.93001577801396
1676.802,22.889384493008446
1677.284,22.849526967666307
1677.766,22.81015580940572
1678.248,22.770917312192754
1678.73,22.73158187954078
1679.212,22.692071066601226
1679.695,22.65202018164379
1680.177,22.611107709654267
1680.659,22.569475476124026
1681.141,22.527355060457936
1681.623,22.48507816332363
1682.105,22.443020837310893
1682.587,22.40123406128044
1683.069,22.35971754278489
1683.552,22.318457147767713
1684.033,22.27744165477226
1684.516,22.236914546863115
1684.998,22.197133823427695
1685.48,22.15842381153533
1685.962,22.12108654132634
1686.444,22.085032497859405
1686.926,22.050092003482245
1687.408,22.016043274875717
1687.89,21.98263300035807
1688.373,21.949936073567056
1688.855,21.918084068625078
1689.337,21.887165073627376
1689.819,21.857273979638563
1690.301,21.828264717982783
1690.783,21.7999231617801
1691.265,21.77210305922795
1691.747,21.744646145403266
1692.229,21.717485714422747
1692.712,21.690609320957247
1693.194,21.66394038472418
1693.676,21.637400172259408
1694.158,21.610997662270638
1694.64,21.584755323330434
1695.122,21.558632645076077
1695.604,21.532619050279415
1696.086,21.506685314764407
1696.569,21.480734642044368
1697.051,21.45488709412648
1697.533,21.429274563538954
1698.015,21.40365209503534
1698.497,21.377779924405427
1698.979,21.351450906362164
1699.461,21.32443360693335
1699.943,21.297012716926506
1700.426,21.269703340615862
1700.908,21.242619484299023
1701.39,21.21592876740492
1701.872,21.190152173096116
1702.354,21.165706103812145
1702.836,21.143224917433148
1703.318,21.123338839365832
1703.8,21.105697477941234
1704.282,21.089648724082515
1704.765,21.07486084809435
1705.247,21.060880888192724
1705.729,21.04732019846091
1706.211,21.033974453392304
1706.693,21.020221376579144
1707.175,21.005473152400025
1707.657,20.989958342933043
1708.139,20.9740679331923
1708.622,20.95819657291805
1709.104,20.94284874104641
1709.586,20.928036534653028
1710.068,20.913620718757453
1710.55,20.899798353030274
1711.032,20.886721210255725
1711.514,20.874462179632886
1711.996,20.863181220558072
1712.479,20.852715517204988
1712.96,20.84287448530168
1713.443,20.834021136685664
1713.925,20.826529454288004
1714.407,20.820737981399752
1714.889,20.817003045354877
1715.371,20.8150111849185
1715.853,20.8141772521546
1716.335,20.814307768648625
1716.817,20.815140277175285
1717.3,20.816152130065376
1717.782,20.816932775185638
1718.264,20.816843448905267
1718.746,20.815251942950415
1719.228,20.812398798151644
1719.71,20.808803023445698
1720.192,20.80471404090525
1720.674,20.80048583274659
1721.156,20.796467874431244
1721.639,20.792873412226026
1722.121,20.79019913908622
1722.603,20.78894060502796
1723.085,20.788939338285797
1723.567,20.789849889255123
1724.049,20.791512877791188
1724.531,20.793690980786625
1725.013,20.796193110734762
1725.496,20.798947444214928
1725.978,20.801645307186618
1726.46,20.80398796542945
1726.942,20.806193068623465
1727.424,20.808612718022793
1727.906,20.811488628594066
1728.388,20.815121236661707
1728.87,20.81969811507741
1729.353,20.825303606574725
1729.835,20.83220425636658
1730.317,20.840641916783763
1730.799,20.8505273656022
1731.281,20.861689967331447
1731.763,20.8739611931852
1732.245,20.8871192623418
1732.727,20.901073001963756
1733.209,20.91577541114828
1733.692,20.93106037323844
1734.174,20.946768827110123
1734.656,20.96280900606124
1735.138,20.979087630444592
1735.62,20.99557543163629
1736.102,21.012251571090452
1736.584,21.028995075293555
1737.066,21.045688091191828
1737.549,21.062188276701868
1738.031,21.078371786138945
1738.513,21.094266707628606
1738.995,21.109931529258873
1739.477,21.125482810140806
1739.959,21.14105832380029
1740.441,21.15663626061
1740.923,21.172190620057897
1741.406,21.187711126298964
1741.887,21.203182456982205
1742.37,21.21879121894418
1742.852,21.234785278191627
1743.334,21.251296845645275
1743.816,21.26848803976677
1744.298,21.28650187349421
1744.78,21.305413331495497
1745.262,21.325493155675442
1745.744,21.346967490165234
1746.227,21.36974152539253
1746.709,21.39370873073783
1747.191,21.41854482741898
1747.673,21.443887951308522
1748.155,21.46992226704469
1748.637,21.496875828906983
1749.119,21.52492907932023
1749.601,21.55428993148003
1750.083,21.58459993002385
1750.566,21.615288823241006
1751.048,21.64612644655152
1751.53,21.676860982470565
1752.012,21.707086222958043
1752.494,21.736527384856924
1752.976,21.764797028775842
1753.458,21.791513400059596
1753.94,21.817008665581472
1754.423,21.84189186748803
1754.905,21.866365473458483
1755.387,21.8907399902583
1755.869,21.915601824655784
1756.351,21.941385949704724
1756.833,21.968934168384298
1757.315,21.99905938939687
1757.797,22.03138799863303
1758.28,22.06526503472437
1758.762,22.100164544433785
1759.244,22.135411725865353
1759.726,22.170866468733745
1760.208,22.20660679973423
1760.69,22.242224517307104
1761.172,22.27737510508213
1761.654,22.312041339804413
1762.136,22.34615942404817
1762.619,22.380042204161395
1763.101,22.414061773545573
1763.583,22.447825662575614
1764.065,22.4808991957162
1764.547,22.51293880635608
1765.029,22.543567008879464
1765.511,22.57322134740845
1765.993,22.602658228437598
1766.476,22.632106358589628
1766.958,22.661891972137408
1767.44,22.69261217687418
1767.922,22.724692544364608
1768.404,22.759020922498927
1768.886,22.796414368491433
1769.368,22.83647965449365
1769.85,22.878550641600178
1770.333,22.921854192410724
1770.814,22.965528815908968
1771.297,23.009436223856078
1771.779,23.0535838791861
1772.261,23.098020687474403
1772.743,23.14278968704077
1773.225,23.18742657021879
1773.707,23.2314766245711
1774.189,23.27424527951668
1774.671,23.315119112631585
1775.154,23.354479231799363
1775.636,23.392875559731504
1776.118,23.43111321497688
1776.6,23.47003801591784
1777.082,23.509474104353977
1777.564,23.549091608814315
1778.046,23.58846362074018
1778.528,23.627125383397413
1779.01,23.66558001865152
1779.493,23.704477302338642
1779.975,23.74439040636039
1780.457,23.78591833269779
1780.939,23.828778761346204
1781.421,23.872419035458176
1781.903,23.916595146557867
1782.385,23.960964753755423
1782.867,24.005372964458218
1783.35,24.049823649147427
1783.832,24.093888437768516
1784.314,24.137210256222147
1784.796,24.17991843380766
1785.278,24.222155916714872
1785.76,24.264482486970106
1786.242,24.307450603329226
1786.724,24.350805510534876
1787.207,24.394270905631956
1787.689,24.437200854408026
1788.171,24.478965565764003
1788.653,24.520190923665144
1789.135,24.561652796518583
1789.617,24.60429420167037
1790.099,24.64906909080229
1790.581,24.695561807612922
1791.063,24.743038402532903
1791.546,24.790839428957778
1792.028,24.838227091903924
1792.51,24.885274461003124
1792.992,24.932241527151515
1793.474,24.97925790742555
1793.956,25.026507470316464
1794.438,25.07367543959292
1794.92,25.12035127452232
1795.403,25.166365409044097
1795.885,25.211527003418986
1796.367,25.2559729598908
1796.849,25.300070020566178
1797.331,25.34375131822696
1797.813,25.386988327103378
1798.295,25.430323353205875
1798.777,25.474253218787354
1799.26,25.51940192171824
1799.741,25.566417857418518
1800.224,25.614936601238043
1800.706,25.664234666092423
1801.188,25.71406465252266
1801.67,25.764074194538587
1802.152,25.81371794360542
1802.634,25.86262819950265
1803.116,25.910089918516547
1803.598,25.955397245658776
1804.081,25.9989319734042
1804.563,26.04140166605167
1805.045,26.083189569470154
1805.527,26.12480953170741
1806.009,26.166702788054614
1806.491,26.209113561910193
1806.973,26.25269167030393
1807.455,26.298056650777145
1807.938,26.34497393638083
1808.42,26.392997100870492
1808.902,26.441772455518873
1809.384,26.490836449033573
1809.866,26.540013246320626
1810.348,26.589269352089378
1810.83,26.638281917167777
1811.312,26.686749598808575
1811.794,26.73467732119601
1812.277,26.782119662717133
1812.759,26.82918160305417
1813.241,26.87601134629421
1813.723,26.922560198390652
1814.205,26.96873423621191
1814.687,27.014515827752078
1815.169,27.059890248133602
1815.651,27.104879889828293
1816.134,27.14952248949307
1816.616,27.193860552334005
1817.098,27.237941347569368
1817.58,27.28177073046517
1818.062,27.325358210143488
1818.544,27.36872260573553
1819.026,27.411878566353884
1819.508,27.454918610018698
1819.99,27.497968975179703
1820.473,27.54107810688586
1820.955,27.584303139283417
1821.437,27.627757451882754
1821.919,27.67152501565245
1822.401,27.715754526572116
1822.883,27.760582212471853
1823.365,27.805924433160012
1823.847,27.851648031504567
1824.33,27.897623353399183
1824.812,27.943687016139243
1825.294,27.989808327669
1825.776,28.035997199721425
1826.258,28.082151668627183
1826.74,28.128181963822712
1827.222,28.174030702357985
1827.704,28.219601843995072
1828.187,28.264917197539322
1828.668,28.310014205596406
1829.151,28.35468739506276
1829.633,28.398715586575467
1830.115,28.441949336813664
1830.597,28.48422883217306
1831.079,28.525618204024834
1831.561,28.566325040681583
1832.043,28.606332908570987
1832.525,28.645640653395997
1833.008,28.68459127070964
1833.49,28.723525002756542
1833.972,28.76274447461787
1834.454,28.802590137636397
1834.936,28.84294684662148
1835.418,28.88344843391688
1835.9,28.924186758531363
1836.382,28.965218209884615
1836.865,29.006011279664012
1837.347,29.046092788086593
1837.829,29.08492149734803
1838.311,29.121909185223746
1838.793,29.157521469541
1839.275,29.192662853980135
1839.757,29.227510781173788
1840.239,29.262346382879883
1840.721,29.298051510577643
1841.204,29.335305627398807
1841.686,29.37516799581578
1842.168,29.418695057311282
1842.65,29.46518132627813
1843.132,29.51334393287968
1843.614,29.562557955874546
1844.096,29.611992358080467
1844.578,29.66073025597429
1845.061,29.708171525650926
1845.543,29.75305736976267
1846.025,29.794175875455718
1846.507,29.831952945186533
1846.989,29.86725456773357
1847.471,29.90068825418045
1847.953,29.933067303828285
1848.435,29.964792080551693
1848.917,29.996002898513172
1849.4,30.02737245000018
1849.882,30.0595420466257
1850.364,30.092449383425517
